"path","relative_path","name","extension","bytes","last_write_time","classification","lane","lineage_hint","sha256"
"C:\DS All Things\DCSE_Command_Center\DCSE_CP_Project\DCSE_Staging_HTML\SUPPORT_00107_3D6346BE_gemini-code-1778374223864.html","DCSE_Staging_HTML\SUPPORT_00107_3D6346BE_gemini-code-1778374223864.html","SUPPORT_00107_3D6346BE_gemini-code-1778374223864.html",".html","2441","2026-05-09T20:50:32","REVIEW","DCSE-CP","Prior staged review/artifact lineage","3D6346BE1691FE4832F68C0EEB116A3B8E111A34F654FFBBFB5D95DBCFAEAE31"
"C:\DS All Things\DCSE_Command_Center\DCSE_CP_Project\DCSE_Staging_HTML\SUPPORT_00108_4BF8ED87_gemini-code-1778375447445.html","DCSE_Staging_HTML\SUPPORT_00108_4BF8ED87_gemini-code-1778375447445.html","SUPPORT_00108_4BF8ED87_gemini-code-1778375447445.html",".html","44670","2026-05-09T21:11:06","REVIEW","DCSE-CP","Prior staged review/artifact lineage","4BF8ED871D22D2BF5865A80F1122D595E27386735EC97DD517D066E19BD63A71"
"C:\DS All Things\DCSE_Command_Center\DCSE_CP_Project\DCSE_Staging_HTML\SUPPORT_00111_AF17C26A_lilly_ai_architect_command_center.html","DCSE_Staging_HTML\SUPPORT_00111_AF17C26A_lilly_ai_architect_command_center.html","SUPPORT_00111_AF17C26A_lilly_ai_architect_command_center.html",".html","44386","2026-05-09T16:16:45","REVIEW","DCSE-CP","Prior staged review/artifact lineage","AF17C26AEA6A384E1E04D0FC0FE6D4B21EF7767500CF467861387CFEA909670B"
"C:\DS All Things\DCSE_Command_Center\DCSE_CP_Project\DCSE_Staging_HTML\SUPPORT_00112_EB7C4778_lilly_command_center_wix.html","DCSE_Staging_HTML\SUPPORT_00112_EB7C4778_lilly_command_center_wix.html","SUPPORT_00112_EB7C4778_lilly_command_center_wix.html",".html","46412","2026-05-09T21:11:09","REVIEW","DCSE-CP","Prior staged review/artifact lineage","EB7C4778628075B369697209C87451DEF1E4B8823DAC04C770FBF7D25A62FBEE"
"C:\DS All Things\DCSE_Command_Center\DCSE_CP_Project\DCSE_Staging_HTML\SUPPORT_00116_ED94CEF9_OCE-InfosysAgenticAI-Module1-ExecutiveOverview-v1-20260515.html","DCSE_Staging_HTML\SUPPORT_00116_ED94CEF9_OCE-InfosysAgenticAI-Module1-ExecutiveOverview-v1-20260515.html","SUPPORT_00116_ED94CEF9_OCE-InfosysAgenticAI-Module1-ExecutiveOverview-v1-20260515.html",".html","22215","2026-05-15T17:25:04","REVIEW","DCSE-CP","Prior staged review/artifact lineage","ED94CEF97866BFA2ABE3A42C33A40C6326B96675A269A55AE3A41B1401FEB065"
"C:\DS All Things\DCSE_Command_Center\DCSE_CP_Project\DCSE_Staging_HTML\SUPPORT_00117_778441A8_OCE-InfosysAgenticAI-Module2-InterviewFluency-v1-20260515.html","DCSE_Staging_HTML\SUPPORT_00117_778441A8_OCE-InfosysAgenticAI-Module2-InterviewFluency-v1-20260515.html","SUPPORT_00117_778441A8_OCE-InfosysAgenticAI-Module2-InterviewFluency-v1-20260515.html",".html","31489","2026-05-15T17:24:31","REVIEW","DCSE-CP","Prior staged review/artifact lineage","778441A882DF709A0F67BF736E3A918452D42106357031B18E7600FC815B5647"
"C:\DS All Things\DCSE_Command_Center\DCSE_CP_Project\DCSE_Staging_HTML\SUPPORT_00118_DD6F1562_OCE-InfosysAgenticAI-Module3-QuizFlashcards-v1-20260515.html","DCSE_Staging_HTML\SUPPORT_00118_DD6F1562_OCE-InfosysAgenticAI-Module3-QuizFlashcards-v1-20260515.html","SUPPORT_00118_DD6F1562_OCE-InfosysAgenticAI-Module3-QuizFlashcards-v1-20260515.html",".html","41323","2026-05-15T17:24:07","REVIEW","DCSE-CP","Prior staged review/artifact lineage","DD6F15620B6B3142612C5318D2E79E903C716428E43DCC3C2B820F8E4E292421"
"C:\DS All Things\DCSE_Command_Center\DCSE_CP_Project\DCSE_Staging_HTML\SUPPORT_00119_A1839461_OCE-InfosysAgenticAI-Module4-StudyPlan-v1-20260515.html","DCSE_Staging_HTML\SUPPORT_00119_A1839461_OCE-InfosysAgenticAI-Module4-StudyPlan-v1-20260515.html","SUPPORT_00119_A1839461_OCE-InfosysAgenticAI-Module4-StudyPlan-v1-20260515.html",".html","36914","2026-05-15T17:22:36","REVIEW","DCSE-CP","Prior staged review/artifact lineage","A1839461A1DFD520C98458162ECB0C8F02E71C3508F8A187768D6D1873860856"
"C:\DS All Things\DCSE_Command_Center\DCSE_CP_Project\DCSE_Staging_HTML\SUPPORT_00125_86F8DD7C_preview.html","DCSE_Staging_HTML\SUPPORT_00125_86F8DD7C_preview.html","SUPPORT_00125_86F8DD7C_preview.html",".html","14225","2026-05-16T00:45:02","REVIEW","DCSE-CP","Prior staged review/artifact lineage","86F8DD7CFFDE64ED007195FAE79670C8B3FC6DE169D6C1B2AE87B49961EA337C"
"C:\DS All Things\DCSE_Command_Center\DCSE_CP_Project\DCSE_Staging_HTML\SUPPORT_00126_FB54A1E8_Qwen_html_20260509_ocj9df5i7.html","DCSE_Staging_HTML\SUPPORT_00126_FB54A1E8_Qwen_html_20260509_ocj9df5i7.html","SUPPORT_00126_FB54A1E8_Qwen_html_20260509_ocj9df5i7.html",".html","40952","2026-05-09T21:45:29","REVIEW","DCSE-CP","Prior staged review/artifact lineage","FB54A1E8A6BD05FBCE558CD972D5E7DC8E198FC52732BDEC1C7E8E86A06F0E18"
"C:\DS All Things\DCSE_Command_Center\DCSE_CP_Project\DCSE_Staging_HTML\SUPPORT_00127_45DB7F52_Qwen_html_20260509_wcuc9hwvq.html","DCSE_Staging_HTML\SUPPORT_00127_45DB7F52_Qwen_html_20260509_wcuc9hwvq.html","SUPPORT_00127_45DB7F52_Qwen_html_20260509_wcuc9hwvq.html",".html","7480","2026-05-09T21:40:09","REVIEW","DCSE-CP","Prior staged review/artifact lineage","45DB7F52B5CFC5A94C3056C9E2EF6F020955D6A10DD08ACDDC1805C94174B210"
"C:\DS All Things\DCSE_Command_Center\DCSE_CP_Project\DCSE_Staging_HTML\SUPPORT_00131_CF4BC248_sc-hero.html","DCSE_Staging_HTML\SUPPORT_00131_CF4BC248_sc-hero.html","SUPPORT_00131_CF4BC248_sc-hero.html",".html","27425","2026-05-17T01:32:44","REVIEW","DCSE-SS/SC","Prior staged review/artifact lineage","CF4BC2482F527B0DED5187683C3A000FE16094F7EA72E167C408A7B979D596D8"
"C:\DS All Things\DCSE_Command_Center\DCSE_CP_Project\dcse-command-post\.env","dcse-command-post\.env",".env",".env","125","2026-05-22T21:17:51","SUPPORT","DCSE-CP","Root project/source lineage","D493D20DD269B360CA34DC7931F05535B0C572C76F8D43EE653059DF08AEFB0C"
"C:\DS All Things\DCSE_Command_Center\DCSE_CP_Project\dcse-command-post\apply_public_policies.ts","dcse-command-post\apply_public_policies.ts","apply_public_policies.ts",".ts","1039","2026-05-23T04:03:34","SUPPORT","DCSE-CP","Root project/source lineage","DAEE0F30F6F1517B49193AB793CAF795CDDC2FBAC661AE57EE8D9E0429735450"
"C:\DS All Things\DCSE_Command_Center\DCSE_CP_Project\dcse-command-post\audit2.ts","dcse-command-post\audit2.ts","audit2.ts",".ts","514","2026-05-22T22:10:52","SUPPORT","DCSE-CP","Root project/source lineage","AC75412B0EFA9A1821477B8ACC8377CFBF365D7F2D41C14182F7833950068650"
"C:\DS All Things\DCSE_Command_Center\DCSE_CP_Project\dcse-command-post\check_constraints.ts","dcse-command-post\check_constraints.ts","check_constraints.ts",".ts","506","2026-05-22T22:19:18","SUPPORT","DCSE-CP","Root project/source lineage","2F6683380C43E5DE3F423970AC06C9860B66DB55E70E517ABB582488E9C1F5ED"
"C:\DS All Things\DCSE_Command_Center\DCSE_CP_Project\dcse-command-post\check_policies.ts","dcse-command-post\check_policies.ts","check_policies.ts",".ts","1191","2026-05-23T04:02:00","SUPPORT","DCSE-CP","Root project/source lineage","67B9793D8647AD73E198219950DCA37B94818F074CB6B4340F8E3FD074018E0B"
"C:\DS All Things\DCSE_Command_Center\DCSE_CP_Project\dcse-command-post\cp_asset_audit.ts","dcse-command-post\cp_asset_audit.ts","cp_asset_audit.ts",".ts","3368","2026-05-22T22:48:21","SUPPORT","DCSE-SS/SC","Root project/source lineage","46B1171DFD430A3656A460687F3D8E3E885311B81A95CB1E25AC944C247FA056"
"C:\DS All Things\DCSE_Command_Center\DCSE_CP_Project\dcse-command-post\dcse_codex_pack\.env.example","dcse-command-post\dcse_codex_pack\.env.example",".env.example",".example","188","2026-03-26T23:59:58","SUPPORT","DCSE-CP","Root project/source lineage","88F1BF6D47AD50627FE4C6FD1CACCFCAEEC19E3908DB1C49A99281CA5F95FF0C"
"C:\DS All Things\DCSE_Command_Center\DCSE_CP_Project\dcse-command-post\dcse_codex_pack\bootstrap_dcse_command_post.sh","dcse-command-post\dcse_codex_pack\bootstrap_dcse_command_post.sh","bootstrap_dcse_command_post.sh",".sh","3205","2026-03-26T23:59:58","SUPPORT","DCSE-CP","Root project/source lineage","67FB5AE77AAB1B5EAD8022640E669DFC6E87D6EFC3995A4C9EF87CF48ABC28C0"
"C:\DS All Things\DCSE_Command_Center\DCSE_CP_Project\dcse-command-post\dcse_codex_pack\CODEX_Run_Instructions.txt","dcse-command-post\dcse_codex_pack\CODEX_Run_Instructions.txt","CODEX_Run_Instructions.txt",".txt","799","2026-03-26T23:59:58","SUPPORT","DCSE-CP","Root project/source lineage","947AB10D9320117D42E51D34B556CA883A074E66A314E1745B63594690FBB45A"
"C:\DS All Things\DCSE_Command_Center\DCSE_CP_Project\dcse-command-post\dcse_codex_pack\DCSE_Implementation_Brief.md","dcse-command-post\dcse_codex_pack\DCSE_Implementation_Brief.md","DCSE_Implementation_Brief.md",".md","1459","2026-03-26T23:59:58","REVIEW","DCSE-CP","Root project/source lineage","3191EDD7E8CDA831653927A7E6DD30F5B0F31C262EB505644F417C3EBE2827D7"
"C:\DS All Things\DCSE_Command_Center\DCSE_CP_Project\dcse-command-post\dcse_codex_pack\DCSE_master_registry_second_pass_delta.json","dcse-command-post\dcse_codex_pack\DCSE_master_registry_second_pass_delta.json","DCSE_master_registry_second_pass_delta.json",".json","18679","2026-03-27T00:00:36","REVIEW","DCSE-SS/SC","Root project/source lineage","B9A6E35A15072C0B25737AEE2E645D94D8EDA5E363C902995657269D72443A60"
"C:\DS All Things\DCSE_Command_Center\DCSE_CP_Project\dcse-command-post\dcse_codex_pack\DCSE_master_registry_second_pass_merged (1).json","dcse-command-post\dcse_codex_pack\DCSE_master_registry_second_pass_merged (1).json","DCSE_master_registry_second_pass_merged (1).json",".json","41142","2026-03-27T00:00:33","SUPERSEDED","DCSE-SS/SC","Root project/source lineage","7EFFC3B57328C32B3E7EFD10972603894518D8A2922AE5385950A2952B0DB50C"
"C:\DS All Things\DCSE_Command_Center\DCSE_CP_Project\dcse-command-post\dcse_pm_cp_module_v_1_supabase_build_plan.md","dcse-command-post\dcse_pm_cp_module_v_1_supabase_build_plan.md","dcse_pm_cp_module_v_1_supabase_build_plan.md",".md","26887","2026-05-14T16:52:43","REVIEW","DCSE-CP","Root project/source lineage","2D49F5EF2CB637D8B776ED032666D6F85D88216605AA4EA82A5DC694A4F2E8DD"
"C:\DS All Things\DCSE_Command_Center\DCSE_CP_Project\dcse-command-post\deep_inspect2.ts","dcse-command-post\deep_inspect2.ts","deep_inspect2.ts",".ts","4344","2026-05-22T22:31:40","SUPPORT","DCSE-CP","Sis Dee prior persona lineage candidate","C056AD9C9CFC974547442F44D334D755F2222500B582E56442BCC81FE6A9C0F0"
"C:\DS All Things\DCSE_Command_Center\DCSE_CP_Project\dcse-command-post\deep_inspect3.ts","dcse-command-post\deep_inspect3.ts","deep_inspect3.ts",".ts","4280","2026-05-22T22:37:16","SUPPORT","DCSE-CP","Sis Dee prior persona lineage candidate","57E0AA54ECF2EF0602ADD33212740DD563072080770D1D41201BC6C977226F41"
"C:\DS All Things\DCSE_Command_Center\DCSE_CP_Project\dcse-command-post\fast_search.js","dcse-command-post\fast_search.js","fast_search.js",".js","1594","2026-05-23T04:15:47","SUPPORT","DCSE-CP","Root project/source lineage","3F5AF95937B4B3D0B2CA363E1D9D2EA9F26162E39AF78AA1C83AFE1A03419550"
"C:\DS All Things\DCSE_Command_Center\DCSE_CP_Project\dcse-command-post\log_decision.ts","dcse-command-post\log_decision.ts","log_decision.ts",".ts","901","2026-05-23T02:30:07","SUPPORT","DCSE-CP","Root project/source lineage","AC5CC9175A8AC86C19BD4839D93D85D1ACFCF89F874F93DA007B0D619AB6C1EF"
"C:\DS All Things\DCSE_Command_Center\DCSE_CP_Project\dcse-command-post\package.json","dcse-command-post\package.json","package.json",".json","499","2026-03-27T01:21:49","REVIEW","DCSE-CP","Root project/source lineage","A9C0277E2EDAB024391B2B69FA750809AF1DAA00A447BC2E0F82DAD0EC78B841"
"C:\DS All Things\DCSE_Command_Center\DCSE_CP_Project\dcse-command-post\package-lock.json","dcse-command-post\package-lock.json","package-lock.json",".json","41723","2026-03-27T01:26:26","REVIEW","DCSE-CP","Root project/source lineage","34F24E450E1A55D9B14D806040F24432A284163204E510D6D452F0958BEC2F52"
"C:\DS All Things\DCSE_Command_Center\DCSE_CP_Project\dcse-command-post\prisma\schema.prisma","dcse-command-post\prisma\schema.prisma","schema.prisma",".prisma","35317","2026-05-22T21:56:22","SUPPORT","DCSE-SS/SC","Root project/source lineage","A09E3DD2D2CBBB9BFE69D09C4728BA43EFE31275452002E1C58832095D07BF70"
"C:\DS All Things\DCSE_Command_Center\DCSE_CP_Project\dcse-command-post\query_inbox.ts","dcse-command-post\query_inbox.ts","query_inbox.ts",".ts","970","2026-05-23T03:49:29","SUPPORT","DCSE-CP","Root project/source lineage","27F7B1EB1C109AB20418A6A0D4E1C3EAAE23DFFAA8B7D270987DC9D7E0255F99"
"C:\DS All Things\DCSE_Command_Center\DCSE_CP_Project\dcse-command-post\search_asset.ts","dcse-command-post\search_asset.ts","search_asset.ts",".ts","471","2026-05-23T03:45:23","SUPPORT","DCSE-SS/SC","Root project/source lineage","3E010A5F215F8909AA2903CE38242D98BDAE1A31E6B96B411E501488A650BA49"
"C:\DS All Things\DCSE_Command_Center\DCSE_CP_Project\dcse-command-post\search_everywhere.ts","dcse-command-post\search_everywhere.ts","search_everywhere.ts",".ts","2186","2026-05-23T03:44:14","SUPPORT","DCSE-CP","Root project/source lineage","0A60F2639146B990BCD450AF5EEAF6B86E1B48D6255E4932E825C0F418BDF729"
"C:\DS All Things\DCSE_Command_Center\DCSE_CP_Project\dcse-command-post\src\server.ts","dcse-command-post\src\server.ts","server.ts",".ts","3899","2026-03-27T02:22:50","ACTIVE","DCSE-CP","Root project/source lineage","FFC58C2B3E0EEC3F095E48E1852E10770478B8CDF33D2FF42408152BE0DB3F6D"
"C:\DS All Things\DCSE_Command_Center\DCSE_CP_Project\dcse-command-post\super_fast_search.js","dcse-command-post\super_fast_search.js","super_fast_search.js",".js","1413","2026-05-23T04:27:40","SUPPORT","DCSE-CP","Root project/source lineage","E47D07477117704EE3898569CE40BC0F3FB9F74C581C7DF3D145457ACBA7653A"
"C:\DS All Things\DCSE_Command_Center\DCSE_CP_Project\dcse-command-post\tsconfig.json","dcse-command-post\tsconfig.json","tsconfig.json",".json","276","2026-03-27T01:21:53","REVIEW","DCSE-SS/SC","Root project/source lineage","1802E83B1D614D55820DDE4FDC3816B160CC2069DD502E3D4D6B647EF2E62628"
"C:\DS All Things\DCSE_Command_Center\DCSE_CP_Project\DCSE-DDNA-Extraction-Routine-v1-20260515.md","DCSE-DDNA-Extraction-Routine-v1-20260515.md","DCSE-DDNA-Extraction-Routine-v1-20260515.md",".md","31509","2026-05-15T23:33:17","REVIEW","DCSE-CP","Root project/source lineage","E9B4CCDFE004EACE8A34C559577C6E4D37D1C75EA5CD374710E9F19B40C2D76E"
"C:\DS All Things\DCSE_Command_Center\DCSE_CP_Project\Inbox_From_Downloads\~$position_to_Doc_38_Seals_v_DHHS.docx","Inbox_From_Downloads\~$position_to_Doc_38_Seals_v_DHHS.docx","~$position_to_Doc_38_Seals_v_DHHS.docx",".docx","162","2025-06-17T16:05:22","ARCHIVE","PS","Root project/source lineage","5514DAB6D5D8D395CB4F6BC485A8B8F2C7D077C993DD77FBDBEE6E881B053BAD"
"C:\DS All Things\DCSE_Command_Center\DCSE_CP_Project\Inbox_From_Downloads\~$torney_Fact_Sheet_Seals_v_DHHS_Vince.docx","Inbox_From_Downloads\~$torney_Fact_Sheet_Seals_v_DHHS_Vince.docx","~$torney_Fact_Sheet_Seals_v_DHHS_Vince.docx",".docx","162","2025-06-13T15:51:22","ARCHIVE","PS","Root project/source lineage","5514DAB6D5D8D395CB4F6BC485A8B8F2C7D077C993DD77FBDBEE6E881B053BAD"
"C:\DS All Things\DCSE_Command_Center\DCSE_CP_Project\Inbox_From_Downloads\~$w Seals Search.docx","Inbox_From_Downloads\~$w Seals Search.docx","~$w Seals Search.docx",".docx","162","2025-10-15T12:58:09","REVIEW","DCSE-CP","Root project/source lineage","5514DAB6D5D8D395CB4F6BC485A8B8F2C7D077C993DD77FBDBEE6E881B053BAD"
"C:\DS All Things\DCSE_Command_Center\DCSE_CP_Project\Inbox_From_Downloads\Crowe_CoverLetter_DonaldCSeals.docx","Inbox_From_Downloads\Crowe_CoverLetter_DonaldCSeals.docx","Crowe_CoverLetter_DonaldCSeals.docx",".docx","11046","2026-04-14T19:57:19","REVIEW","DCSE-CP","Root project/source lineage","7C1AC8737FA03A6F94E2618C660A9857B0AC9D7A3E4686956E0CB8946DECA3B8"
"C:\DS All Things\DCSE_Command_Center\DCSE_CP_Project\Inbox_From_Downloads\Crowe_Resume_DonaldCSeals.docx","Inbox_From_Downloads\Crowe_Resume_DonaldCSeals.docx","Crowe_Resume_DonaldCSeals.docx",".docx","12823","2026-04-14T19:58:25","REVIEW","DCSE-CP","Root project/source lineage","2DAD4ACE89208BAEF37744E5F55AA0B0E0C9E53DE83491628B26E84BA392DAAE"
"C:\DS All Things\DCSE_Command_Center\DCSE_CP_Project\Inbox_From_Downloads\dart_v7.py","Inbox_From_Downloads\dart_v7.py","dart_v7.py",".py","10261","2025-11-28T21:39:08","REVIEW","DCSE-CP","Root project/source lineage","47C2B850B7E7590A2F7F9CB8850DD7E84DF8183B83E47D948E4B72852CAF88EB"
"C:\DS All Things\DCSE_Command_Center\DCSE_CP_Project\Inbox_From_Downloads\DCS_Resume_V9_Infosys_Fixed_NoDART.docx","Inbox_From_Downloads\DCS_Resume_V9_Infosys_Fixed_NoDART.docx","DCS_Resume_V9_Infosys_Fixed_NoDART.docx",".docx","16897","2026-05-17T00:34:24","REVIEW","DCSE-CP","Root project/source lineage","2D51CD3CFE75FD6F14816D1CD11B18D772580CF58EADC7CD123170861D9A1118"
"C:\DS All Things\DCSE_Command_Center\DCSE_CP_Project\Inbox_From_Downloads\DCSeals Consulting Resume 04252026.docx","Inbox_From_Downloads\DCSeals Consulting Resume 04252026.docx","DCSeals Consulting Resume 04252026.docx",".docx","12693","2026-04-23T20:38:26","REVIEW","DCSE-CP","Root project/source lineage","B96217EA2E1CFED0A93A3F3FC5B0F2F4E90315292F2B87CC1BEA6D8B8FFE1A30"
"C:\DS All Things\DCSE_Command_Center\DCSE_CP_Project\Inbox_From_Downloads\DCSeals Consulting Resume PDF.pdf","Inbox_From_Downloads\DCSeals Consulting Resume PDF.pdf","DCSeals Consulting Resume PDF.pdf",".pdf","110901","2026-04-23T20:41:28","REVIEW","DCSE-CP","Root project/source lineage","3E6DD2FF5E97593ADE28339EF987CADB094D45A13437EC3D2ED43D145F811D72"
"C:\DS All Things\DCSE_Command_Center\DCSE_CP_Project\Inbox_From_Downloads\DCSeals ConvexTech.docx","Inbox_From_Downloads\DCSeals ConvexTech.docx","DCSeals ConvexTech.docx",".docx","12693","2026-05-08T12:51:34","REVIEW","DCSE-CP","Root project/source lineage","86F23BF9364D27BF112BB8394667B50D954DD4A0861B1BEDD63C4C00284D8317"
"C:\DS All Things\DCSE_Command_Center\DCSE_CP_Project\Inbox_From_Downloads\DCSeals Encore Consulting Resume.pdf","Inbox_From_Downloads\DCSeals Encore Consulting Resume.pdf","DCSeals Encore Consulting Resume.pdf",".pdf","118672","2026-04-23T19:36:16","REVIEW","DCSE-CP","Root project/source lineage","397691E1C26386AFCBE4B8BBDCAAC93FEA5792E4050CACD023D3214A5929401B"
"C:\DS All Things\DCSE_Command_Center\DCSE_CP_Project\Inbox_From_Downloads\Don_Seals_Resume.docx","Inbox_From_Downloads\Don_Seals_Resume.docx","Don_Seals_Resume.docx",".docx","37538","2026-04-23T18:39:09","REVIEW","DCSE-CP","Root project/source lineage","063195D6BE90925C6FF700C11449B44E1D8FC2D6BDF1D5FD363E1E0ADE77B243"
"C:\DS All Things\DCSE_Command_Center\DCSE_CP_Project\Inbox_From_Downloads\Donald_C_Seals_AI_Architect_Infosys_Targeted.docx","Inbox_From_Downloads\Donald_C_Seals_AI_Architect_Infosys_Targeted.docx","Donald_C_Seals_AI_Architect_Infosys_Targeted.docx",".docx","17089","2026-04-23T19:22:07","REVIEW","DCSE-CP","Root project/source lineage","FD8937D842EAC7DAA6BC40A5800DC2F3C7ADB8D51FDF138500B94343100BE5DE"
"C:\DS All Things\DCSE_Command_Center\DCSE_CP_Project\Inbox_From_Downloads\DSeals - Monster Inc 04132026.pdf","Inbox_From_Downloads\DSeals - Monster Inc 04132026.pdf","DSeals - Monster Inc 04132026.pdf",".pdf","8090","2026-04-13T20:38:05","REVIEW","DCSE-CP","Root project/source lineage","5798E815C40BD01BF554A9BC35E77F757C71B50B9C2077FD35B9589C51BD568E"
"C:\DS All Things\DCSE_Command_Center\DCSE_CP_Project\Inbox_From_Downloads\DSeals - Naveen Kumar Galent 04132026.pdf","Inbox_From_Downloads\DSeals - Naveen Kumar Galent 04132026.pdf","DSeals - Naveen Kumar Galent 04132026.pdf",".pdf","8090","2026-04-13T20:38:05","REVIEW","DCSE-CP","Root project/source lineage","5798E815C40BD01BF554A9BC35E77F757C71B50B9C2077FD35B9589C51BD568E"
"C:\DS All Things\DCSE_Command_Center\DCSE_CP_Project\Inbox_From_Downloads\DSeals ObjectWin 04162026.docx","Inbox_From_Downloads\DSeals ObjectWin 04162026.docx","DSeals ObjectWin 04162026.docx",".docx","14623","2026-04-16T15:57:24","REVIEW","DCSE-CP","Root project/source lineage","0AF7A9E99CA2507DB50375613586B1A93761FFE8EA320F314AA3B81C08CFF54B"
"C:\DS All Things\DCSE_Command_Center\DCSE_CP_Project\Inbox_From_Downloads\DSeals Resume 01042023 (2026_01_09 09_32_29 UTC).pdf","Inbox_From_Downloads\DSeals Resume 01042023 (2026_01_09 09_32_29 UTC).pdf","DSeals Resume 01042023 (2026_01_09 09_32_29 UTC).pdf",".pdf","89699","2026-04-13T20:31:59","REVIEW","DCSE-CP","Root project/source lineage","22356555274EAA0DBFE4B0E051651D3A26649F6215491049488925B8B3CD845A"
"C:\DS All Things\DCSE_Command_Center\DCSE_CP_Project\Inbox_From_Downloads\DSeals Resume 092022.pdf","Inbox_From_Downloads\DSeals Resume 092022.pdf","DSeals Resume 092022.pdf",".pdf","89699","2026-04-13T21:08:07","REVIEW","DCSE-CP","Root project/source lineage","22356555274EAA0DBFE4B0E051651D3A26649F6215491049488925B8B3CD845A"
"C:\DS All Things\DCSE_Command_Center\DCSE_CP_Project\Inbox_From_Downloads\DSeals Resume VUI 04162026.docx","Inbox_From_Downloads\DSeals Resume VUI 04162026.docx","DSeals Resume VUI 04162026.docx",".docx","14947","2026-04-16T14:14:29","REVIEW","DCSE-CP","Root project/source lineage","686C82148130A9895BA5408FD238F816D4A19090B31EE984AEE865194EE4A29C"
"C:\DS All Things\DCSE_Command_Center\DCSE_CP_Project\Inbox_From_Downloads\DSeals_Infosys_AIArchitect_04232026.docx","Inbox_From_Downloads\DSeals_Infosys_AIArchitect_04232026.docx","DSeals_Infosys_AIArchitect_04232026.docx",".docx","13172","2026-04-23T18:47:25","REVIEW","DCSE-CP","Root project/source lineage","AE8A833C11640D2FBCF35DA437F6C90BD961D4243174B2F6FAC8B0ECD7E26121"
"C:\DS All Things\DCSE_Command_Center\DCSE_CP_Project\Inbox_From_Downloads\DSeals_Infosys_AIArchitect_04232026.pdf","Inbox_From_Downloads\DSeals_Infosys_AIArchitect_04232026.pdf","DSeals_Infosys_AIArchitect_04232026.pdf",".pdf","9844","2026-04-23T17:43:27","REVIEW","DCSE-CP","Root project/source lineage","B7F72ED922A5C392942462CEB4930F0F2AF33A1466B86DBCC2913B6D0E4C1026"
"C:\DS All Things\DCSE_Command_Center\DCSE_CP_Project\Inbox_From_Downloads\evidence_index.md","Inbox_From_Downloads\evidence_index.md","evidence_index.md",".md","1656","2026-04-20T16:20:04","REVIEW","DCSE-CP","Root project/source lineage","2924688E258C05CB217F84B0F63D61AAFF29F13EF82212316733D2A9D7A24706"
"C:\DS All Things\DCSE_Command_Center\DCSE_CP_Project\Inbox_From_Downloads\Litigation Evidence and Comparator Data for Summary Judgment Opposition - Table 1.pdf","Inbox_From_Downloads\Litigation Evidence and Comparator Data for Summary Judgment Opposition - Table 1.pdf","Litigation Evidence and Comparator Data for Summary Judgment Opposition - Table 1.pdf",".pdf","20034","2026-05-05T15:03:26","ARCHIVE","PS","Root project/source lineage","BC5E233FA3727B51E7AFB170B4126DF33F7435F8968D946A4F7F212DC950A217"
"C:\DS All Things\DCSE_Command_Center\DCSE_CP_Project\Inbox_From_Downloads\ObjectWin_RecruiterResponse_DonaldCSeals.docx","Inbox_From_Downloads\ObjectWin_RecruiterResponse_DonaldCSeals.docx","ObjectWin_RecruiterResponse_DonaldCSeals.docx",".docx","9720","2026-04-15T21:37:55","REVIEW","DCSE-CP","Root project/source lineage","FFB09F9AFC63C3F032D41C2C93C41A3F9F4213D5F335AF94FD162D8CB2AA3F13"
"C:\DS All Things\DCSE_Command_Center\DCSE_CP_Project\master_config.json","master_config.json","master_config.json",".json","7578","2026-06-01T01:15:21","REVIEW","DCSE-CP","Root project/source lineage","A5E080562F1946E49ADA22E112ED560B3432E8A19455920369B03F8E4D7BE886"
"C:\DS All Things\DCSE_Command_Center\DCSE_CP_Project\p0_credential_purge_closeout.csv","p0_credential_purge_closeout.csv","p0_credential_purge_closeout.csv",".csv","104","2026-05-23T02:15:19","ACTIVE","DCSE-CP","Root project/source lineage","13394A487DB9F72887C1190FDD930C58FB05D6FFEF362C81AE1ED3D580E44AF0"
"C:\DS All Things\DCSE_Command_Center\DCSE_CP_Project\project_manifest.json","project_manifest.json","project_manifest.json",".json","1224","2026-05-01T05:29:47","ACTIVE","DCSE-CP","Root project/source lineage","659B45212A8F3BA51782931C1A2BE56436B342A07898D56EB715719DC6C1BF70"
"C:\DS All Things\DCSE_Command_Center\DCSE_CP_Project\pyproject.toml","pyproject.toml","pyproject.toml",".toml","70","2026-05-30T14:02:39","SUPPORT","DCSE-CP","Root project/source lineage","305A51DED82710BAD2AD0865ADD6B8F1531A8510A1E6FEA1EEB4411AE034E1C5"
"C:\DS All Things\DCSE_Command_Center\DCSE_CP_Project\reversibility_verification.csv","reversibility_verification.csv","reversibility_verification.csv",".csv","86","2026-05-23T01:54:53","REVIEW","DCSE-CP","Root project/source lineage","29200DB55DE2B95F7BB2CCEB533ED36451396F8FC81521C2A51A0AF3BF5672DE"
"C:\DS All Things\DCSE_Command_Center\DCSE_CP_Project\secret_module_search_results.csv","secret_module_search_results.csv","secret_module_search_results.csv",".csv","6534766","2026-05-23T00:48:00","REVIEW","DCSE-CP","Root project/source lineage","0B625EDA06684798064BC7BAA533E933710056C60C3124DEA9E0448454074A54"
